@relation 'pancan_weka_ready-weka.filters.unsupervised.attribute.Remove-V-R7965,18382,17110,5408,6594,18747,8350,6817,5578,5577,7993,7897,12569,7966,15898,17905,11394,7422,6837,8004,3542,16373,12978,11125,2779,16343,7793,9178,17907,629,11911,6585,17802,16450,11260,10842,2640,4225,11551,8777,6831,204,15804,2130,7933,952,5633,18336,7955,12996,9185,9653,8014,6595,149,18811,15474,8005,18754,15913,90,6877,2319,3541,16339,8003,17586,776,17739,3922,19607,10291,5753,18217,15901,1510,224,5658,18291,5989,2168,2074,743,12079,5022,8006,1059,6927,19160,2775,13162,3731,1859,18637,14428,17317,3473,3462,5626,13508,20532'

@attribute gene_7964 numeric
@attribute gene_18381 numeric
@attribute gene_17109 numeric
@attribute gene_5407 numeric
@attribute gene_6593 numeric
@attribute gene_18746 numeric
@attribute gene_8349 numeric
@attribute gene_6816 numeric
@attribute gene_5577 numeric
@attribute gene_5576 numeric
@attribute gene_7992 numeric
@attribute gene_7896 numeric
@attribute gene_12568 numeric
@attribute gene_7965 numeric
@attribute gene_15897 numeric
@attribute gene_17904 numeric
@attribute gene_11393 numeric
@attribute gene_7421 numeric
@attribute gene_6836 numeric
@attribute gene_8003 numeric
@attribute gene_3541 numeric
@attribute gene_16372 numeric
@attribute gene_12977 numeric
@attribute gene_11124 numeric
@attribute gene_2778 numeric
@attribute gene_16342 numeric
@attribute gene_7792 numeric
@attribute gene_9177 numeric
@attribute gene_17906 numeric
@attribute gene_628 numeric
@attribute gene_11910 numeric
@attribute gene_6584 numeric
@attribute gene_17801 numeric
@attribute gene_16449 numeric
@attribute gene_11259 numeric
@attribute gene_10841 numeric
@attribute gene_2639 numeric
@attribute gene_4224 numeric
@attribute gene_11550 numeric
@attribute gene_8776 numeric
@attribute gene_6830 numeric
@attribute gene_203 numeric
@attribute gene_15803 numeric
@attribute gene_2129 numeric
@attribute gene_7932 numeric
@attribute gene_951 numeric
@attribute gene_5632 numeric
@attribute gene_18335 numeric
@attribute gene_7954 numeric
@attribute gene_12995 numeric
@attribute gene_9184 numeric
@attribute gene_9652 numeric
@attribute gene_8013 numeric
@attribute gene_6594 numeric
@attribute gene_148 numeric
@attribute gene_18810 numeric
@attribute gene_15473 numeric
@attribute gene_8004 numeric
@attribute gene_18753 numeric
@attribute gene_15912 numeric
@attribute gene_89 numeric
@attribute gene_6876 numeric
@attribute gene_2318 numeric
@attribute gene_3540 numeric
@attribute gene_16338 numeric
@attribute gene_8002 numeric
@attribute gene_17585 numeric
@attribute gene_775 numeric
@attribute gene_17738 numeric
@attribute gene_3921 numeric
@attribute gene_19606 numeric
@attribute gene_10290 numeric
@attribute gene_5752 numeric
@attribute gene_18216 numeric
@attribute gene_15900 numeric
@attribute gene_1509 numeric
@attribute gene_223 numeric
@attribute gene_5657 numeric
@attribute gene_18290 numeric
@attribute gene_5988 numeric
@attribute gene_2167 numeric
@attribute gene_2073 numeric
@attribute gene_742 numeric
@attribute gene_12078 numeric
@attribute gene_5021 numeric
@attribute gene_8005 numeric
@attribute gene_1058 numeric
@attribute gene_6926 numeric
@attribute gene_19159 numeric
@attribute gene_2774 numeric
@attribute gene_13161 numeric
@attribute gene_3730 numeric
@attribute gene_1858 numeric
@attribute gene_18636 numeric
@attribute gene_14427 numeric
@attribute gene_17316 numeric
@attribute gene_3472 numeric
@attribute gene_3461 numeric
@attribute gene_5625 numeric
@attribute gene_13507 numeric
@attribute Class {PRAD,LUAD,BRCA,KIRC,COAD}

@data
6.629836,15.808205,13.538298,6.591756,13.0307,9.837808,3.924955,2.405911,2.811389,4.219455,11.096979,0,10.953585,0,11.06027,8.118422,9.355314,11.872967,4.672889,10.800965,3.444839,14.136839,4.185771,6.539365,6.014253,2.51846,3.840866,14.704385,9.566387,1.839879,14.106604,13.434719,8.118422,0,4.316044,1.65526,0.516015,12.008162,3.444839,6.194457,3.79692,15.088639,7.368489,4.284566,9.597917,11.421039,12.360951,11.241048,7.705114,10.806517,9.140214,8.426747,9.063452,2.150495,9.923981,11.542258,5.387052,9.631183,12.115086,11.104324,14.303267,5.180204,1.839879,2.405911,12.953273,10.36224,13.581648,10.601817,10.971299,0.516015,10.216625,9.888425,4.519064,6.033319,3.965221,5.935356,3.262944,10.501827,3.924955,3.704772,12.318834,9.035354,1.443554,0,4.54587,8.875491,1.65526,1.443554,0.516015,10.586164,9.936062,10.253127,0,0.516015,9.922064,9.407397,8.223847,0.895225,10.226966,10.522219,PRAD
0.910656,7.867785,11.636412,9.731462,13.330889,12.596698,0,0.910656,5.780468,6.805615,10.053953,1.464564,2.509113,0,0.910656,11.824764,10.462656,11.178491,11.356221,2.779449,6.489734,11.468436,8.043252,10.786948,6.828136,2.38012,0.910656,6.121652,11.545626,0.910656,10.721868,5.300907,1.610275,2.779449,9.429114,2.509113,2.581592,10.275973,2.716464,6.739835,3.493814,5.235026,10.475794,0.371057,10.963062,6.198563,11.014523,8.490642,9.080924,0,2.897724,11.993982,5.898661,0,4.963899,4.23962,4.744689,4.347481,4.194111,9.413065,6.675054,14.265593,0,4.865731,14.554199,7.191602,9.550883,10.533456,13.706831,1.742567,6.880208,6.34108,7.310994,9.098011,2.432799,7.704955,6.55419,9.349533,9.728473,5.912777,8.041648,9.47918,0,0,5.434104,2.650604,5.582764,0.910656,1.119821,9.651646,6.432098,3.636729,0,0.371057,9.837011,3.766765,7.185807,0,9.840246,10.042357,BRCA
6.57102,9.116362,3.403527,8.049506,8.668612,7.529805,0.903887,5.390282,0,0,6.673062,5.848503,1.455334,2.994326,14.017182,4.203326,6.48945,7.981522,7.773271,0.903887,14.396377,7.228386,0,9.941781,8.749675,2.164883,2.827331,3.27959,7.341185,4.6662,4.509506,4.976721,7.106013,6.74513,5.973765,5.953628,4.570014,9.008252,12.30325,9.501574,7.589749,7.133122,11.739042,6.48945,12.475584,5.505418,12.494613,7.011775,10.833024,0,0.903887,0,1.455334,7.356602,3.982619,4.563652,0,1.455334,0,6.721509,10.207234,5.265152,6.846894,7.920585,9.127638,3.27959,7.702637,11.56249,9.174064,1.455334,4.937067,3.403527,7.714651,11.088676,10.885117,8.546208,5.19827,6.622945,8.260915,9.796854,9.674549,8.219352,0,0,4.976721,0,4.394706,7.596257,3.27959,6.597215,7.714651,2.164883,0.903887,0.903887,8.073033,7.150915,7.142046,1.853277,7.333415,7.261521,LUAD
10.588021,2.657045,0.528371,9.731628,0,8.630813,7.146146,12.100656,10.514892,10.402479,5.396851,10.303963,7.868143,9.828847,0.528371,3.233182,3.09065,0,7.44238,3.789333,0,11.074897,9.240112,6.226144,10.035088,12.717194,9.967226,0.528371,4.584884,10.428643,6.082886,11.238321,5.733064,10.084702,3.963039,10.834708,7.974111,8.23722,7.823775,10.742368,12.933624,2.932477,10.181836,11.077557,8.923452,8.563261,10.31101,6.552735,13.587297,0.528371,0,1.218347,8.081041,3.834762,8.48884,8.812094,9.815454,5.594674,0.528371,3.921532,9.565569,6.165211,0.528371,0,10.067555,9.52976,3.01373,13.769497,9.036459,9.399769,5.385296,0,3.591811,13.483992,5.381629,11.644266,9.338995,1.469417,11.705922,10.462502,3.789333,6.348647,6.737484,10.035088,9.538367,3.09065,10.422138,8.10673,9.917289,0,9.664808,0,9.725612,7.854426,2.182152,2.439038,12.700444,10.998358,4.080845,2.657045,KIRC
8.107442,14.310087,13.98982,8.515211,13.228596,9.034947,8.742387,4.061992,1.163306,2.359577,11.863172,1.960734,11.111507,1.163306,10.076722,9.029254,8.347812,11.673985,6.36466,8.852239,7.206467,11.940288,2.471318,6.591777,6.428343,2.985027,1.960734,14.218049,8.816984,1.960734,15.075955,13.040809,8.668123,1.163306,5.360456,4.097248,0.498966,12.731707,3.076901,5.918961,7.337568,18.24903,8.662248,4.165277,9.856317,11.486217,11.958375,11.697328,8.109606,12.400997,5.537746,3.553827,8.223683,2.238481,8.162578,12.082189,4.025853,7.895969,12.117367,10.059507,13.055449,9.176637,3.211713,7.568663,13.60541,9.76694,13.085458,10.752698,10.434691,0,11.430933,11.007623,4.380916,7.999769,6.032603,5.331139,3.076901,10.844384,5.563189,3.211713,12.950835,7.712032,0,0.498966,4.756655,9.003931,4.230249,5.239432,1.163306,10.548928,11.542263,12.202552,0,0,9.343763,9.370129,7.234453,0,10.693809,10.864999,PRAD
9.769945,12.824042,10.640019,8.368781,8.796257,8.28338,8.928237,7.521985,0,0,8.492041,9.579237,0,8.800505,11.640155,7.574011,5.609675,9.241006,11.998143,0,9.198199,11.028217,1.568324,8.218214,10.340206,2.916859,6.279059,0.727006,6.89403,6.725618,4.929971,5.628905,7.62614,4.172736,10.838385,7.420811,8.136094,10.275333,11.00587,7.635675,8.133235,8.265057,10.985963,1.568324,10.949994,6.795364,12.719868,7.329734,9.123904,0,0,1.568324,2.481919,9.671378,7.200732,13.482216,3.250583,0,7.023178,7.415285,9.256544,7.287999,11.346929,7.001217,10.692363,1.568324,7.911704,11.065302,10.311487,2.641916,10.089172,2.481919,9.759078,9.879369,9.551791,5.236144,6.191237,8.184885,8.465546,7.883957,11.118993,8.325238,6.266837,3.946197,3.436682,0,9.068644,12.857415,2.096262,9.059815,8.8809,3.818022,8.307447,1.208143,8.939832,11.651953,10.020744,2.301939,8.746508,10.368365,LUAD
6.793779,15.147217,13.782148,8.07314,12.973733,9.37963,7.503873,3.683124,2.281698,2.894798,11.281466,2.281698,14.08313,0,12.253064,8.00187,7.179322,11.684898,6.577455,8.857922,7.505915,12.891444,1.613532,6.399672,6.557873,3.635487,1.837943,14.17181,8.621839,1.193772,14.412127,11.797613,8.996742,2.203201,5.816651,3.767379,0.330558,12.386156,3.125139,7.161273,6.770155,16.498796,8.598067,3.683124,9.511146,10.877077,11.844529,10.99499,8.884891,11.312032,6.649531,6.019244,8.340562,2.356144,8.808237,10.717239,6.186697,8.627483,11.884186,10.552381,13.734784,8.49269,2.894798,6.545995,13.295252,9.755108,13.392774,10.644604,11.073278,0,10.687262,8.915987,5.416657,8.256808,4.727501,7.323136,3.464982,10.708351,6.150547,4.249809,13.372947,7.627373,0.330558,0,4.835535,9.051679,3.36035,4.610718,0.330558,10.716134,11.031115,11.721548,0,0,10.35179,9.428431,7.589299,0.825786,10.326261,10.304397,PRAD
8.371872,14.028113,13.599448,7.980362,12.816842,9.411348,8.822737,4.133728,3.047469,4.432392,10.528972,1.386811,13.70642,0.489337,11.324428,7.409323,4.377401,10.701896,5.517805,9.395868,2.212196,11.525325,2.733918,5.452793,7.059961,3.433387,0.489337,13.945343,8.030237,0.489337,14.597488,9.907374,10.372125,0.489337,5.616087,3.304891,0,12.169333,2.818912,7.390178,4.967242,14.153687,8.612614,3.756639,9.283623,10.724105,12.590103,9.882288,7.989559,13.139375,4.536457,4.459123,8.05673,0,6.828428,11.189275,0.489337,9.321342,10.59411,10.465301,11.566815,5.39859,0,1.386811,12.383021,10.165497,13.002625,10.703298,10.668282,0,10.99308,11.45133,4.432392,8.472053,4.948503,8.147856,2.212196,10.414558,5.627916,3.24472,12.337825,7.750834,0.853996,2.975227,5.298537,8.579497,3.24472,1.144895,0.853996,10.345949,10.414992,9.407922,0,0,9.075771,11.117942,6.955882,0.489337,8.900369,10.314742,PRAD
0,8.42875,3.093966,11.376608,4.076414,11.785358,0.482125,1.757279,3.093966,2.712508,8.762415,5.033013,3.7333,0,3.7333,10.608301,6.209524,11.097966,10.712269,4.764797,5.33196,4.785697,1.37128,8.291166,5.591389,2.312549,2.061465,2.061465,8.242855,0.842778,5.454502,4.174774,1.131128,1.757279,8.161228,3.339907,1.917355,10.506526,2.526344,5.86129,8.081063,1.757279,8.854329,0.482125,12.53521,5.90015,12.963573,9.866937,8.878854,0,0.842778,10.832661,2.622438,0.842778,4.743585,6.138173,1.131128,5.579467,8.196779,6.582335,3.689612,12.086495,0,0.482125,10.740312,6.342434,9.533242,11.229894,9.700114,0,12.102337,1.757279,4.296281,6.313939,4.325127,5.015422,6.292191,10.172403,5.727251,8.181088,10.385086,8.854329,0.482125,0,1.917355,0,5.649561,4.561644,0,2.622438,7.361628,8.660007,0,2.712508,11.901829,0.842778,9.757452,0.482125,9.455475,12.16088,BRCA
11.361549,3.890982,4.391259,9.394015,5.435469,8.940731,5.153351,11.604192,10.302765,10.691368,3.890982,9.898016,5.929647,8.901847,1.343294,6.431606,4.633885,4.633885,7.486425,3.814233,1.725043,10.825134,11.146537,6.998038,8.885529,13.183038,10.998294,3.647268,4.281498,9.988117,4.988485,10.037492,7.88389,10.31413,5.243924,9.774313,10.536218,8.366226,7.541035,12.662773,12.261822,4.720558,10.181003,10.378858,8.795231,8.491673,8.06042,6.578074,12.449368,2.673669,0,2.9851,9.517167,0.822608,10.6478,3.555939,9.977165,5.692935,2.837762,5.755852,9.616571,7.660951,2.673669,2.488464,10.600015,9.548602,4.953121,13.010051,9.724062,9.402232,2.839315,0,3.647268,13.336269,3.890982,11.908468,8.904165,3.458421,11.156772,8.26532,4.281498,6.589633,6.494451,9.458482,10.27439,3.353846,10.767779,7.988014,12.277096,3.241077,9.494286,0.822608,10.874997,7.920966,5.534488,3.555939,13.492116,10.340028,3.353846,2.837762,KIRC
8.061576,9.963042,13.711237,9.326901,13.363464,8.552834,10.424859,4.098546,1.592828,3.868944,11.459882,2.179097,14.280749,3.818288,10.479881,9.507608,6.831852,11.207753,4.259077,9.456767,1.005903,8.169073,2.594787,6.511485,5.753019,7.561028,0.5889,13.123067,9.379166,1.329009,14.228481,14.706426,8.967396,0.5889,4.470667,4.011039,0,12.643626,3.097847,6.140885,6.471069,16.496986,7.626417,4.869348,9.049979,10.765394,13.417312,10.164681,6.806079,13.613893,8.287855,5.386528,10.335937,4.259077,8.843051,12.025437,4.534821,8.513574,11.023692,9.204043,13.390814,5.033775,6.077683,2.331361,13.902083,10.450036,11.736495,10.228506,10.48597,1.329009,11.878419,10.581144,5.098887,7.475231,5.119954,7.382382,3.332522,10.046319,5.011402,3.097847,12.305238,7.454645,1.329009,1.592828,5.454442,7.909569,3.332522,2.331361,4.918272,10.250168,12.415446,9.584455,0,0.5889,8.479344,9.143605,7.558604,3.818288,10.483947,10.422212,PRAD
9.391851,12.414878,9.969243,6.735102,10.190516,7.926071,2.301383,6.561641,0,0.642748,8.180317,7.444344,0.356933,0.356933,15.605135,8.157812,4.804446,10.092665,11.512666,0.356933,15.774321,8.971492,0,8.374609,10.361834,3.361586,13.084073,2.12694,9.417538,4.444203,7.809974,5.270858,7.411418,7.289899,8.665322,9.202094,9.852372,8.187283,16.170533,7.926071,8.251137,7.007879,12.155821,2.662798,11.619055,6.522536,13.322421,7.25851,10.17798,0,0,3.147062,2.216796,9.436947,3.910071,5.429596,0.356933,1.424385,2.031148,7.142934,8.366042,5.964978,8.014846,14.067241,10.096742,8.574775,9.453213,10.772752,10.132178,2.662798,5.068899,1.265017,9.510406,9.612214,10.686929,7.970336,2.951569,8.517362,8.263048,9.746017,12.53026,8.602124,0.356933,0,5.977884,0,6.100969,7.926071,3.578432,7.799107,8.977932,1.265017,0,4.818861,10.46284,10.236887,9.857588,1.085833,7.051274,10.332932,LUAD
10.064473,13.034269,8.406375,5.208997,10.664554,5.863007,9.26905,7.499376,3.755016,4.762285,2.566742,11.060986,2.740366,11.350442,5.490044,2.259483,10.876494,10.324383,11.92387,8.139996,16.590637,10.433533,0,7.776117,10.919735,8.355721,10.074637,3.035219,6.892561,8.981833,4.047172,5.069479,5.069479,0,11.679023,10.206758,9.314273,8.267845,2.471422,12.563547,3.162742,7.526311,12.937753,8.345507,12.861734,8.926747,14.796156,7.552746,9.2919,0,0,4.968363,9.263725,9.032809,0.813607,15.050788,3.439543,8.824373,1.095249,6.174305,6.365397,4.93302,5.945135,16.231697,9.703307,10.270097,5.208997,14.260479,6.423855,9.444806,9.5773,2.259483,9.52785,12.673207,0,3.162742,0.813607,9.503963,7.312611,5.295032,11.401839,7.041046,10.358508,4.473404,0.463413,9.213056,11.369984,12.724742,2.740366,9.86793,2.895303,0.463413,7.386328,8.10866,9.98796,10.439447,9.929193,11.793221,10.398733,11.462553,COAD
9.197706,12.159004,10.483927,5.713,10.00721,7.415759,10.872683,6.61675,0.566474,0.566474,2.858279,10.552515,4.922864,11.319096,3.037962,7.569764,10.005189,10.459503,10.873052,8.621623,15.875622,8.532629,2.950916,7.513917,11.33664,9.847042,9.533489,2.126378,7.391175,9.943114,4.618438,5.887211,6.362286,1.288477,9.988216,9.553938,8.125537,8.594959,1.958026,10.933189,5.420786,6.31078,12.286266,9.888533,13.178598,5.404498,14.637089,7.435937,9.189409,0.566474,0.972178,0.972178,8.794075,10.34948,1.288477,15.62158,4.922864,8.365994,5.863574,7.206233,8.143628,4.753166,10.913899,17.602025,10.544182,9.695374,10.650298,12.776266,7.623523,10.685266,11.300404,7.92127,11.338514,10.851811,1.288477,3.991626,0.566474,9.587691,9.540959,7.483227,11.73718,7.475458,9.786962,9.275889,1.958026,8.382719,10.150217,12.78327,7.163318,10.690731,10.612242,6.03207,0.566474,9.061509,10.033272,13.715619,9.981367,10.792026,10.928207,11.571999,COAD
0,8.47822,11.277694,12.61064,14.072535,14.458817,0,0.993855,2.989212,4.469352,8.392845,0.411969,3.211386,0,3.104571,11.852116,12.183558,11.864573,11.366333,0.732052,6.968863,3.988439,5.479796,9.770666,5.046936,2.430018,0,4.334053,10.600851,0,9.946718,6.733734,0.411969,6.720237,5.157937,3.261967,0,10.906785,1.728356,6.414078,6.315751,5.171231,9.327539,0.411969,10.00648,5.910706,11.466948,7.631585,8.297563,0,2.405039,11.916066,4.490718,0,3.533052,3.491263,4.236248,1.728356,3.927081,10.058249,9.018362,13.954324,0,2.86382,15.478157,5.184403,12.371107,9.481543,13.314711,0.993855,6.507807,4.310216,5.660338,9.654797,0.732052,4.942266,2.405039,9.010987,6.747119,4.812534,8.764679,9.935563,0,0,4.131326,0.993855,4.103858,0.993855,1.407353,9.228482,5.210393,5.688348,0,0,9.326796,3.158967,7.013831,0,9.746462,8.059177,BRCA
0,7.692636,12.350467,13.205918,12.908164,12.932172,1.539184,1.183201,4.807643,5.445379,8.239317,0.398022,4.415056,0,1.183201,11.57298,10.960074,10.240672,12.834522,3.21109,12.405067,3.560984,1.688852,10.341586,8.281174,2.062502,0,6.704,8.889936,0,9.435341,5.846814,0.398022,1.948377,8.161414,3.560984,3.306831,12.224336,1.688852,7.050208,5.45586,3.481144,9.787258,2.266787,10.100071,7.091118,11.254964,9.863536,9.888413,0,3.160727,11.05835,10.016961,0,1.372172,0.398022,6.30665,4.791179,5.976224,7.833927,7.478033,13.980809,0,12.555562,13.014964,9.549844,11.584967,10.782286,13.622509,1.183201,9.239252,6.738741,6.147647,9.714925,4.022386,6.114954,5.034357,10.038905,7.08776,7.677043,6.785197,9.549844,0,0,4.232039,1.539184,4.932973,1.372172,0,9.125633,7.094479,1.688852,0,0,11.970721,2.998141,8.211757,0,8.75852,10.678715,BRCA
0.403268,5.275372,11.4956,13.036711,13.125443,13.4055,0,0.403268,5.175924,5.699088,9.248457,0,0.97629,0,6.497069,11.344512,11.722633,11.486548,11.102212,2.622837,10.607192,4.435529,2.283833,10.688661,6.910685,2.078883,0,6.725264,9.442145,0,8.565837,5.785972,1.385376,4.968681,9.126408,2.958286,1.703677,10.946373,4.252378,7.165259,4.578685,5.85993,9.909863,3.37181,11.148693,5.096561,11.422906,9.701038,10.211621,0,4.227756,11.050502,9.603341,0,1.195285,0,6.428508,4.151274,6.250528,9.059098,6.657751,14.187352,0,8.203475,14.523844,8.998537,9.631183,10.759614,14.063724,1.553311,7.244526,5.937888,6.219647,7.668991,4.300387,5.401801,4.346858,9.531608,6.707566,6.460557,9.661946,9.734737,0.403268,0,3.619026,0.718088,5.423645,2.376346,0.718088,8.65047,4.726597,0.718088,0,0,10.344939,4.151274,8.161847,0.403268,7.262386,10.781712,BRCA
10.038521,10.802613,10.038521,6.321373,11.333837,7.057125,0.872868,6.328853,0,0.501414,7.182126,9.904168,0.501414,3.084285,13.902987,5.793043,5.633094,10.721484,8.918741,0,17.607518,7.545243,0,9.576819,9.930215,1.412782,5.975642,0,8.315326,8.663224,4.359978,3.795403,7.428268,8.429298,9.551472,7.262424,7.478923,9.597864,15.880382,10.956884,5.846127,7.105825,12.286682,0,12.757436,5.692277,14.084451,7.21074,8.458571,0,0,0.501414,0.501414,8.541372,3.795403,8.971058,0,0,0.872868,6.443522,9.202401,4.105133,6.013261,10.315229,11.918457,1.167936,12.244548,11.450268,10.439166,1.804797,6.322422,0.501414,11.315602,7.614187,10.61654,8.078562,3.153303,9.012284,5.90735,6.351059,14.948281,8.483912,2.1127,0,5.771252,0,10.177557,9.15059,0.872868,10.469092,7.246722,2.1127,4.808169,0,11.804893,11.489587,10.531186,0,9.924673,11.094599,LUAD
9.190106,2.644618,2.129975,9.23302,3.023167,9.439692,1.087938,9.119841,9.224901,9.822874,6.234509,8.000901,7.473592,9.316051,1.087938,4.098883,3.858817,1.524164,8.019796,2.883425,0.807767,11.308385,9.089358,7.970572,9.474353,12.154663,8.30639,0,3.427083,7.104179,6.000888,10.779596,7.420861,8.765356,4.410253,8.203637,9.081084,8.328451,7.50968,12.23261,11.494946,4.098883,10.369543,9.214916,8.454262,8.678178,8.938642,6.718567,13.373694,1.524164,0,1.322447,7.135319,1.322447,7.809054,0,9.705237,4.644722,0.459641,5.559302,9.57573,6.454163,0,0,10.560161,7.565049,4.331777,13.277536,10.389857,8.098932,1.701061,0,4.27698,12.19639,4.22002,10.509439,9.921067,0,10.962173,8.682138,0.807767,7.123728,4.435489,9.000194,9.888313,1.087938,9.603832,6.168307,9.181741,1.524164,8.960541,0.807767,8.628435,6.183284,5.792048,2.000685,12.948676,8.190723,2.358284,3.023167,KIRC
10.674872,7.435279,5.672425,10.663941,5.744091,8.160199,6.349073,12.324074,7.687866,8.156922,6.383143,8.224253,7.418949,9.873464,1.559785,6.084981,4.3097,4.718345,7.589149,5.517439,0.721941,10.630058,9.814344,6.501605,9.730811,10.061911,8.740196,1.200818,3.806015,9.516033,3.934111,11.989831,7.745748,7.641698,4.401214,9.68943,9.678542,7.948975,3.025543,12.479955,10.999366,3.136224,10.357596,6.057112,8.244226,8.555835,10.212752,7.407956,11.084662,0,0,4.821338,8.261362,8.444613,7.402432,9.527502,8.39538,7.010355,1.200818,5.955104,7.524479,7.88304,3.994136,1.200818,10.305993,9.092242,6.480777,14.042882,10.016892,8.457992,5.320521,0,6.084981,11.464709,3.136224,10.825984,6.782553,3.806015,10.32364,7.63229,1.846955,7.219672,6.951017,8.729203,8.814906,5.984993,9.909952,8.249099,10.13408,3.025543,9.949334,0,10.298567,8.147037,3.806015,2.086376,12.795124,10.813541,6.988389,3.424962,KIRC
10.383564,6.960546,3.139208,9.62479,3.404018,8.311417,1.8012,11.948758,9.770304,10.592046,10.708342,9.391525,7.040531,11.043629,0,8.332225,2.814612,3.017993,7.476989,4.651987,1.046212,12.894445,9.810215,6.239436,8.72128,12.792634,8.772539,0.773996,2.294312,8.075474,4.408447,9.741275,7.547126,8.905586,3.746925,9.2252,9.763697,9.152361,5.057741,11.081703,11.818966,2.95334,11.253073,10.341941,8.080444,7.71009,10.803122,7.209239,13.7657,1.47254,0.773996,1.941181,8.548745,4.524264,3.708253,2.814612,11.104442,6.36902,1.275067,5.410653,10.31887,6.576448,2.06874,1.941181,11.039008,8.478685,5.231394,14.102353,10.059507,8.581201,3.668528,0.438293,5.026654,10.990997,5.336537,11.194837,9.512867,1.046212,12.876438,8.36522,2.814612,7.61923,7.84318,10.167669,9.294538,6.699829,10.11598,10.581718,11.075305,0.773996,8.873183,0,10.858509,7.50827,3.821271,1.8012,13.692583,13.061864,5.570083,3.926075,KIRC
1.914105,8.317191,12.178659,13.515995,13.418973,12.860612,1.253626,2.603146,6.171247,6.004973,8.733185,0.943284,2.08076,0,4.842375,12.070597,11.25612,10.512365,12.106668,2.899272,8.832912,2.08076,5.227121,10.072374,6.377492,1.725654,0,6.89086,10.254533,0.943284,10.091422,4.818983,0.54745,4.100254,9.03426,1.725654,0.54745,11.235284,2.603146,6.792192,2.807169,4.771019,10.066802,0.943284,10.235799,5.017022,11.876383,7.958889,9.096394,0,2.807169,10.485688,4.910373,0,2.365469,0,5.680887,5.41048,6.455424,7.788686,7.34442,14.554937,0,8.039539,14.910591,6.550824,10.22201,10.636335,12.851632,3.067553,10.278473,8.569343,5.154215,9.931538,3.537768,4.212242,2.807169,8.845992,6.896466,6.377492,11.594283,9.66989,0,0,2.985865,0.943284,6.821927,3.593975,0.943284,9.42459,4.771019,2.489209,0.54745,0,10.549708,4.138552,6.401316,0.943284,10.106589,10.500922,BRCA
3.865869,11.616213,10.006747,5.383303,11.878131,8.937062,0,4.190394,0.359409,0.359409,8.515495,6.489162,0.6469,0.886511,12.119398,6.59428,8.371345,11.253127,12.169164,0.359409,17.169132,7.04732,0.359409,9.200889,10.208893,1.788936,2.538389,1.706287,9.449,6.094479,6.640014,6.480047,5.868632,8.810054,8.419821,8.153572,9.458759,9.173122,9.276776,9.865563,9.075129,5.811641,11.075205,3.973712,12.405937,5.005382,12.799731,7.907221,11.037451,0,0,2.735111,3.749298,3.999459,6.69226,9.949277,9.540082,1.091937,1.575458,8.418628,9.396673,7.413289,3.202308,16.513379,10.127324,6.631806,8.841536,11.647337,10.587927,0.6469,8.606883,5.943495,6.320676,10.206135,10.473736,3.408549,4.049613,9.672516,8.89138,6.901313,9.680495,8.078556,1.826233,0,3.369592,1.271724,4.298057,8.123154,4.771368,9.897154,8.619816,1.575458,0.6469,3.655249,10.299769,11.745935,10.150484,3.202308,9.001388,10.959451,LUAD
11.780031,4.449832,2.635406,9.861926,1.65384,9.453571,2.485478,10.274669,11.231479,11.718734,5.240364,9.725385,3.475137,10.43667,0.941106,3.589811,3.261079,0.690104,6.617899,2.128788,0,12.24656,10.539236,7.545289,8.847715,14.319975,9.963796,0,1.505942,9.573397,3.974575,8.895881,6.529665,11.637463,3.393279,9.681876,7.913661,8.961253,9.776222,11.188335,11.736609,4.082984,10.50828,11.923387,7.712527,8.783902,9.983592,6.823291,11.931676,2.318114,0,0,8.382602,1.910771,10.061439,3.434788,10.920107,4.36649,2.226539,3.917164,11.31252,5.012618,0,0,10.785207,8.391854,5.02626,14.125438,9.835534,10.149773,6.348293,0,1.505942,13.354911,5.252022,12.055648,9.628657,0.385928,11.378154,8.690609,3.974575,7.385595,8.489876,10.234841,11.477849,3.434788,11.094533,8.171712,14.096205,1.910771,9.89808,1.341075,11.270155,8.621517,1.154907,1.505942,12.84664,10.957298,3.165687,0,KIRC
6.42445,14.55793,13.739865,7.203974,13.6275,9.829523,8.151407,4.080419,2.529871,4.080419,11.325789,0.614097,9.68264,0,6.979751,9.091089,5.638445,12.393238,4.810407,10.106524,3.470003,13.453309,2.064676,4.40339,6.510924,3.343749,1.642609,12.856071,8.473397,1.043415,14.828196,14.600767,10.478952,1.869042,3.722816,1.043415,0,12.489156,1.642609,6.49404,3.779659,17.291791,7.254972,2.236952,9.289848,11.087695,11.431832,11.375034,6.985796,9.029439,5.622998,6.476954,8.809945,0,6.692106,10.689203,1.373899,9.477821,11.008169,10.351171,13.507163,5.798289,1.043415,1.869042,14.146195,10.804542,12.934336,10.344129,11.092612,0,11.548923,10.582424,5.253241,7.560891,4.168193,6.519293,2.656657,10.698791,6.095564,2.981396,12.702162,7.819949,0,1.869042,4.726155,9.739264,2.881058,1.043415,0,10.831252,11.534745,9.107834,0,0,9.571341,7.952549,7.379716,1.043415,10.322773,10.779063,PRAD
